,CountryCode,1995_dep,1996_dep,1997_dep,1998_dep,1999_dep,2000_dep,2001_dep,2002_dep,2003_dep,2004_dep,2005_dep,2006_dep,2007_dep,2008_dep,2009_dep,2010_dep,2011_dep,2012_dep,2013_dep,2014_dep,2015_dep,2016_dep,2017_dep,2018_dep,CountryName,1995_pop,1996_pop,1997_pop,1998_pop,1999_pop,2000_pop,2001_pop,2002_pop,2003_pop,2004_pop,2005_pop,2006_pop,2007_pop,2008_pop,2009_pop,2010_pop,2011_pop,2012_pop,2013_pop,2014_pop,2015_pop,2016_pop,2017_pop,2018_pop,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,CountryCode2
119,MCO,,,,,,,,,,,,,,,,,,,,,,,,,Monaco,30716.0,30995.0,31280.0,31556.0,31844.0,32147.0,32470.0,32806.0,33153.0,33500.0,33843.0,34190.0,34525.0,34872.0,35226.0,35612.0,36024.0,36460.0,36901.0,37322.0,37718.0,38070.0,38392.0,38682.0,,,,,,,,,,,,,,,,,,,,,,,,,MC
120,MDA,,,,,,,,,,,,,,,93300.0,117200.0,136100.0,146800.0,157600.0,180600.0,189800.0,177000.0,229000.0,264000.0,Moldova,2952307.0,2946401.0,2935524.0,2934339.0,2929735.0,2923783.0,2917252.0,2910504.0,2902320.0,2895147.0,2888111.0,2880095.0,2873429.0,2867964.0,2864346.0,2861487.0,2859833.0,2859458.0,2858692.0,2856950.0,2834530.0,2802170.0,2755158.0,2708214.0,,,,,,,,,,,,,,,0.03257288051094386,0.04095772582576821,0.047590191455235326,0.051338400494079645,0.055130108455195594,0.06321426696302,0.06695995456036803,0.06316533258153502,0.08311683032334262,0.09748121824937026,MD
121,MDG,39000.0,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,13475400.0,13902688.0,14347854.0,14808791.0,15282521.0,15766806.0,16260932.0,16765117.0,17279141.0,17802997.0,18336724.0,18880269.0,19433530.0,19996473.0,20569117.0,21151640.0,21743967.0,22346641.0,22961253.0,23589887.0,24234088.0,24894380.0,25570540.0,26262368.0,0.0028941626964691216,,,,,,,,,,,,,,,,,,,,,,,,MG
122,MDV,32000.0,32000.0,33000.0,37000.0,42000.0,42000.0,41000.0,43000.0,44000.0,61000.0,77000.0,74000.0,102000.0,123000.0,,,,,,,,,,,Maldives,254139.0,259183.0,263842.0,268455.0,273527.0,279398.0,286306.0,294186.0,302683.0,311265.0,319608.0,327487.0,335169.0,343452.0,353398.0,365734.0,380495.0,397237.0,415593.0,435015.0,454915.0,475513.0,496402.0,515696.0,0.12591534553925215,0.1234648877434091,0.12507485540588686,0.13782570635674507,0.15354974097621077,0.15032319486896828,0.14320342570536418,0.14616603101439227,0.14536660466560725,0.19597449118917964,0.2409201271557658,0.2259631680036154,0.30432408725150595,0.3581286467978058,,,,,,,,,,,MV
123,MEX,8450000.0,9001000.0,8910000.0,9637000.0,10352000.0,11079000.0,12075000.0,11948000.0,11044000.0,12494000.0,13305000.0,14002000.0,15257000.0,14527000.0,14104000.0,14334000.0,14799000.0,15581000.0,15911000.0,18261000.0,19603000.0,20223000.0,19067000.0,19748000.0,Mexico,91663285.0,93147044.0,94611002.0,96056321.0,97484832.0,98899845.0,100298153.0,101684758.0,103081020.0,104514932.0,106005203.0,107560153.0,109170502.0,110815271.0,112463887.0,114092963.0,115695473.0,117274155.0,118827161.0,120355128.0,121858258.0,123333376.0,124777324.0,126190788.0,0.09218521897835104,0.09663215936299599,0.09417509392829387,0.10032655737460526,0.10619087900772091,0.11202242025758483,0.12039105047128834,0.11750040256770833,0.10713902520561011,0.11954272715787635,0.1255127071451389,0.1301783198467559,0.13975386867782288,0.13109204055459106,0.12540914578205892,0.12563439166708293,0.12791338862498103,0.13285962282141364,0.13390036306598288,0.15172598212848895,0.16086722657729113,0.16397021354543964,0.1528082137744836,0.15649319821982569,MX
124,MHL,,,,,,,,,,,,,,,,,,,,,,,,,Marshall Islands,50457.0,50533.0,50450.0,50356.0,50423.0,50753.0,51422.0,52370.0,53456.0,54476.0,55258.0,55767.0,56051.0,56174.0,56250.0,56366.0,56531.0,56717.0,56938.0,57179.0,57439.0,57735.0,58058.0,58413.0,,,,,,,,,,,,,,,,,,,,,,,,,MH
125,MKD,,,,,,,,,,,,,,,,,,,,,,,,,North Macedonia,1983252.0,1989443.0,1999598.0,2012057.0,2024394.0,2034819.0,2042842.0,2048928.0,2053426.0,2057048.0,2060273.0,2063131.0,2065426.0,2067313.0,2069039.0,2070741.0,2072487.0,2074278.0,2076067.0,2077775.0,2079328.0,2080745.0,2081996.0,2082958.0,,,,,,,,,,,,,,,,,,,,,,,,,MK
126,MLI,,,,,,,,,,,,,,,,,,,,,,,,,Mali,9585653.0,9837571.0,10094368.0,10360561.0,10642936.0,10946445.0,11271600.0,11616887.0,11982695.0,12369070.0,12775516.0,13203378.0,13651464.0,14113577.0,14581429.0,15049353.0,15514591.0,15979499.0,16449864.0,16934220.0,17438778.0,17965429.0,18512394.0,19077690.0,,,,,,,,,,,,,,,,,,,,,,,,,ML
127,MLT,163000.0,168000.0,172000.0,167000.0,179000.0,200000.0,179000.0,157000.0,174000.0,203000.0,225000.0,257000.0,280000.0,261000.0,264000.0,294000.0,309000.0,331000.0,363000.0,391000.0,428000.0,497000.0,573000.0,667000.0,Malta,377419.0,379905.0,382791.0,385287.0,387578.0,390087.0,393028.0,395969.0,398582.0,401268.0,403834.0,405308.0,406724.0,409379.0,412477.0,414508.0,416268.0,420028.0,425967.0,434558.0,445053.0,455356.0,467999.0,484630.0,0.4318807479220707,0.4422158171121728,0.44933135836526983,0.4334431216210254,0.46184251944124793,0.5127061399123786,0.45543828938396247,0.3964956852682912,0.4365475611041141,0.5058963087014166,0.5571596249944284,0.6340856829867656,0.6884275331674551,0.6375510224022238,0.6400356868382965,0.7092746098989645,0.7423102424399666,0.7880427019151104,0.8521786898985133,0.8997648185052398,0.9616832152575087,1.091453719726983,1.224361590516219,1.376307698656707,MT
128,MMR,,,,,,,,,,,,,,,,,,,,,,,,,Myanmar,43901598.0,44452206.0,45027233.0,45611220.0,46181077.0,46719701.0,47225120.0,47702171.0,48148902.0,48564484.0,48949924.0,49301050.0,49621475.0,49929642.0,50250367.0,50600818.0,50990615.0,51413698.0,51852451.0,52280807.0,52680726.0,53045226.0,53382581.0,53708395.0,,,,,,,,,,,,,,,,,,,,,,,,,MM
129,MNE,,,,,,,,,,,,,,,,,,,,,,,,,Montenegro,611712.0,611003.0,609520.0,607662.0,606001.0,604950.0,607389.0,609828.0,612267.0,613353.0,614261.0,615025.0,615875.0,616969.0,618294.0,619428.0,620079.0,620601.0,621207.0,621810.0,622159.0,622303.0,622373.0,622227.0,,,,,,,,,,,,,,,,,,,,,,,,,ME
130,MNG,,,,,,,,,,,,,,,,,,,,,,,,,Mongolia,2298020.0,2316568.0,2335734.0,2355664.0,2376225.0,2397418.0,2419588.0,2443271.0,2468762.0,2496391.0,2526424.0,2558856.0,2593820.0,2631898.0,2673796.0,2719896.0,2770362.0,2824699.0,2881792.0,2940108.0,2998439.0,3056359.0,3113779.0,3170208.0,,,,,,,,,,,,,,,,,,,,,,,,,MN
131,MNP,,,,,,,,,,,,,,,,,,,,,,,,,Northern Mariana Islands,45870.0,47521.0,50056.0,52997.0,55636.0,57453.0,58321.0,58420.0,57947.0,57246.0,56542.0,55882.0,55219.0,54625.0,54193.0,53971.0,54012.0,54311.0,54784.0,55305.0,55780.0,56188.0,56562.0,56882.0,,,,,,,,,,,,,,,,,,,,,,,,,MP
132,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,Mozambique,15483286.0,15960442.0,16397183.0,16813949.0,17244188.0,17711927.0,18221888.0,18764155.0,19331100.0,19910552.0,20493925.0,21080110.0,21673316.0,22276596.0,22894710.0,23531574.0,24187487.0,24862648.0,25560725.0,26286163.0,27042002.0,27829942.0,28649007.0,29495962.0,,,,,,,,,,,,,,,,,,,,,,,,,MZ
133,MRT,,,,,,,,,,,,,,,,,,,,,,,,,Mauritania,2313630.0,2372901.0,2433563.0,2496216.0,2561585.0,2630219.0,2702400.0,2778099.0,2857148.0,2939247.0,3024194.0,3111906.0,3202517.0,3296238.0,3393409.0,3494195.0,3598648.0,3706554.0,3817494.0,3930896.0,4046301.0,4163534.0,4282574.0,4403319.0,,,,,,,,,,,,,,,,,,,,,,,,,MR
134,MUS,107000.0,120000.0,132000.0,143000.0,154000.0,163000.0,161000.0,162000.0,161000.0,180000.0,183000.0,186000.0,213000.0,226000.0,196000.0,212000.0,219000.0,237000.0,228000.0,223000.0,242000.0,260000.0,283000.0,296000.0,Mauritius,1122457.0,1133996.0,1148284.0,1160421.0,1175267.0,1186873.0,1196287.0,1204621.0,1213370.0,1221003.0,1228254.0,1233996.0,1239630.0,1244121.0,1247429.0,1250400.0,1252404.0,1255882.0,1258653.0,1260934.0,1262605.0,1263473.0,1264613.0,1265303.0,0.09532659157544565,0.10582047908458231,0.11495414026495188,0.12323113766469239,0.131034054389343,0.137335671129093,0.13458308917508927,0.1344821317244179,0.13268829788110797,0.14741978520937296,0.14899198374277633,0.15072982408370852,0.1718254640497568,0.18165435677076425,0.15712317093798525,0.1695457453614843,0.1748637021280673,0.18871199682772744,0.18114603468946563,0.17685303116578663,0.19166722767611408,0.20578199929875826,0.2237838769647315,0.2339360611647961,MU
135,MWI,,,,,,,,,,,,,,,,,,,,,,,,,Malawi,9844415.0,10022789.0,10264906.0,10552338.0,10854322.0,11148758.0,11432000.0,11713664.0,12000181.0,12301838.0,12625952.0,12973699.0,13341806.0,13727890.0,14128155.0,14539612.0,14962112.0,15396005.0,15839269.0,16289540.0,16745303.0,17205289.0,17670260.0,18143315.0,,,,,,,,,,,,,,,,,,,,,,,,,MW
136,MYS,20642000.0,23333000.0,26165000.0,25631000.0,26067000.0,30532000.0,36248000.0,29866000.0,32201000.0,30761000.0,,,,,,,,,,,,,,,Malaysia,20487607.0,21017613.0,21562793.0,22114654.0,22661298.0,23194257.0,23709119.0,24208391.0,24698819.0,25190652.0,25690611.0,26201961.0,26720370.0,27236006.0,27735040.0,28208035.0,28650955.0,29068159.0,29468872.0,29866559.0,30270962.0,30684804.0,31105028.0,31528585.0,1.0075359215939665,1.1101641275819476,1.213432786745205,1.1590052460237452,1.1502871547781597,1.3163603386821143,1.5288632192533176,1.233704462225515,1.3037465475575978,1.2211275833590969,,,,,,,,,,,,,,,MY
137,NAM,,,,,,,,,,,,,,,,,,,,,,,,,Namibia,1627865.0,1663378.0,1698032.0,1731639.0,1763859.0,1794571.0,1823672.0,1851523.0,1879117.0,1907745.0,1938320.0,1971317.0,2006514.0,2043394.0,2081044.0,2118874.0,2156701.0,2194784.0,2233510.0,2273430.0,2314904.0,2358041.0,2402603.0,2448255.0,,,,,,,,,,,,,,,,,,,,,,,,,
138,NCL,59000.0,64000.0,63000.0,68000.0,69000.0,69000.0,68000.0,72000.0,78000.0,89000.0,96000.0,100000.0,106000.0,112000.0,119000.0,132000.0,124000.0,121000.0,121000.0,124000.0,127000.0,134000.0,135000.0,139000.0,New Caledonia,193816.0,197564.0,201418.0,205279.0,209214.0,213230.0,217324.0,221490.0,225296.0,228750.0,232250.0,235750.0,239250.0,242750.0,245950.0,249750.0,254350.0,259000.0,263650.0,268050.0,272400.0,276550.0,280350.0,284060.0,0.30441243241012095,0.3239456581158511,0.31278237297560296,0.3312564850764082,0.32980584473314406,0.32359424096046524,0.31289687287184115,0.3250711093051605,0.346211206590441,0.38907103825136613,0.4133476856835307,0.4241781548250265,0.4430512016718913,0.46138002059732236,0.48383817849156335,0.5285285285285285,0.4875172007076863,0.4671814671814672,0.45894177887350657,0.4626002611453087,0.46622613803230545,0.48454167419996386,0.48154093097913325,0.48933323945645285,NC
139,NER,10000.0,10000.0,10000.0,10000.0,,,,,,,,,,,,,,,,,,,,,Niger,9490288.0,9826598.0,10178201.0,10545716.0,10929918.0,11331557.0,11751365.0,12189983.0,12647984.0,13125916.0,13624467.0,14143971.0,14685399.0,15250908.0,15843133.0,16464025.0,17114761.0,17795191.0,18504255.0,19240157.0,20001663.0,20788838.0,21602472.0,22442948.0,0.0010537088020932557,0.0010176461884367305,0.0009824918961612175,0.0009482523519503085,,,,,,,,,,,,,,,,,,,,,NE
140,NGA,,,,,,,,,,,,,,,,,,,,,,,,,Nigeria,107948335.0,110668794.0,113457663.0,116319759.0,119260063.0,122283850.0,125394046.0,128596076.0,131900631.0,135320422.0,138865016.0,142538308.0,146339977.0,150269623.0,154324933.0,158503197.0,162805071.0,167228767.0,171765769.0,176404902.0,181137448.0,185960289.0,190873311.0,195874740.0,,,,,,,,,,,,,,,,,,,,,,,,,NG
141,NIC,255000.0,282000.0,330000.0,422000.0,452000.0,486000.0,499000.0,532000.0,562000.0,701000.0,740000.0,773000.0,949000.0,942000.0,858000.0,908000.0,912000.0,979000.0,994000.0,959000.0,925000.0,981000.0,982000.0,974000.0,Nicaragua,4652185.0,4741578.0,4827661.0,4910647.0,4991040.0,5069302.0,5145366.0,5219328.0,5292118.0,5364935.0,5438690.0,5513763.0,5590055.0,5667432.0,5745526.0,5824065.0,5903039.0,5982526.0,6062454.0,6142733.0,6223240.0,6303974.0,6384855.0,6465513.0,0.05481295348314824,0.059473871356750856,0.0683560838261013,0.08593572293019637,0.09056228761941398,0.09587118699970923,0.09698046747306217,0.1019288306847165,0.10619566683887245,0.13066327923823867,0.13606217673741286,0.1401946365848514,0.16976577153534267,0.166212845606264,0.1493335858196447,0.1559048533970689,0.15449669229696772,0.16364325035946353,0.16396000695427956,0.15611943413461077,0.14863640161716404,0.15561612405127306,0.15380145672846132,0.15064543215673684,NI
142,NLD,12313000.0,12807000.0,12858000.0,13553000.0,14184000.0,13896000.0,14214000.0,16719000.0,16425000.0,17130000.0,17039000.0,16695000.0,17523000.0,18399000.0,18340000.0,18368000.0,18560000.0,18628000.0,18094000.0,17928000.0,18070000.0,17938000.0,22095000.0,22115000.0,Netherlands,15459006.0,15530498.0,15610650.0,15707209.0,15812088.0,15925513.0,16046180.0,16148929.0,16225302.0,16281779.0,16319868.0,16346101.0,16381696.0,16445593.0,16530388.0,16615394.0,16693074.0,16754962.0,16804432.0,16865008.0,16939923.0,17030314.0,17131296.0,17231624.0,0.7964936426054818,0.8246355010637778,0.8236684571110108,0.862852210090284,0.8970352302618099,0.8725621585942004,0.8858183069116762,1.0353008549359528,1.0123078140548631,1.0520963341905083,1.0440648171909233,1.0213444784172079,1.0696694652372989,1.1187799673748462,1.109471840588376,1.1054808570895158,1.1118383588307343,1.1117900476288756,1.0767397553216913,1.0630294394168092,1.0667108699372483,1.053298253925324,1.2897448038957473,1.2833961558121278,NL
143,NOR,590000.0,692000.0,753000.0,,2271000.0,2394000.0,2348000.0,2629000.0,2588000.0,2960000.0,3166000.0,3236000.0,3395000.0,,6640000.0,7590000.0,8130000.0,9250000.0,9280000.0,9190000.0,8750000.0,8030000.0,8170000.0,8110000.0,Norway,4359184.0,4381336.0,4405157.0,4431464.0,4461913.0,4490967.0,4513751.0,4538159.0,4564855.0,4591910.0,4623291.0,4660677.0,4709153.0,4768212.0,4828726.0,4889252.0,4953088.0,5018573.0,5079623.0,5137232.0,5188607.0,5234519.0,5276968.0,5311916.0,0.13534643180925604,0.15794269145301798,0.17093601885244952,,0.5089745138464152,0.5330700492789192,0.5201881982413297,0.5793098038213293,0.5669402423516191,0.6446119370806483,0.6847935810226957,0.6943197308030572,0.7209364401623817,,1.375103909395563,1.552384700154543,1.641400273930122,1.8431534222975337,1.8269072330761555,1.7889011047194288,1.6863871170046218,1.534047349909323,1.5482375485316568,1.526756070690877,NO
144,NPL,100000.0,119000.0,132000.0,122000.0,125000.0,155000.0,200000.0,238000.0,258000.0,286000.0,373000.0,415000.0,469000.0,561000.0,589000.0,765000.0,774000.0,862000.0,983000.0,,,,1197000.0,,Nepal,21576071.0,22090352.0,22584775.0,23057883.0,23509964.0,23941110.0,24347106.0,24725627.0,25080872.0,25419344.0,25744500.0,26066693.0,26382581.0,26666576.0,26883535.0,27013212.0,27041437.0,26989862.0,26917906.0,26906926.0,27015031.0,27261131.0,27627124.0,28087871.0,0.0046347641329137265,0.005386967124833502,0.005844645341828732,0.005291032138553223,0.0053168945728713154,0.0064742194493070705,0.008214528658970804,0.00962564063592806,0.010286723683291395,0.011251273833030467,0.014488531531006623,0.01592070002896033,0.017776880889705218,0.021037571527743194,0.02190932107700866,0.028319475669905527,0.028622739242740686,0.031937918022700525,0.03651844240781582,,,,0.04332698546544331,,NP
145,NRU,,,,,,,,,,,,,,,,,,,,,,,,,Nauru,10628.0,10672.0,10647.0,10565.0,10449.0,10337.0,10215.0,10102.0,9994.0,9902.0,9849.0,9828.0,9842.0,9891.0,9939.0,10005.0,10057.0,10279.0,10821.0,11853.0,12475.0,13049.0,12876.0,12704.0,,,,,,,,,,,,,,,,,,,,,,,,,NR
146,NZL,920000.0,1093000.0,1132000.0,1166000.0,1185000.0,1283000.0,1287000.0,1293000.0,1374000.0,1733000.0,1872000.0,1861000.0,1978000.0,1967000.0,1918000.0,2026000.0,2096000.0,2172000.0,2197000.0,2276000.0,2412000.0,2611000.0,2853000.0,3038000.0,New Zealand,3673400.0,3732000.0,3781300.0,3815000.0,3835100.0,3857700.0,3880500.0,3948500.0,4027200.0,4087500.0,4133900.0,4184600.0,4223800.0,4259800.0,4302600.0,4350700.0,4384000.0,4408100.0,4442100.0,4516500.0,4609400.0,4714100.0,4813600.0,4900600.0,0.25044917515108617,0.2928724544480171,0.29936794224208607,0.30563564875491483,0.3089880316028265,0.33258159006662,0.3316582914572864,0.3274661263771052,0.3411799761620977,0.4239755351681957,0.45284114274655896,0.44472589972757254,0.4682986883848667,0.46175876801727783,0.4457769720634035,0.46567219068195925,0.4781021897810219,0.49272929380004993,0.4945858940591162,0.5039300343186095,0.5232785178114289,0.553870303981672,0.5926956955293335,0.6199240909276416,NZ
147,OMN,,,,,,,,2060000.0,,,2018000.0,2248000.0,2263000.0,2062000.0,1645000.0,1873000.0,2446000.0,2888000.0,3103000.0,3358000.0,3838000.0,4167000.0,4473000.0,3350000.0,Oman,2204277.0,2236654.0,2249762.0,2251864.0,2254904.0,2267973.0,2294962.0,2334858.0,2386166.0,2445517.0,2511251.0,2580758.0,2657158.0,2750963.0,2876186.0,3041434.0,3251108.0,3498029.0,3764805.0,4027260.0,4267348.0,4479219.0,4665935.0,4829483.0,,,,,,,,0.8822806354819008,,,0.803583552579969,0.871061912817862,0.8516618131100974,0.749555701039963,0.5719379761948636,0.6158279285363417,0.7523588881083003,0.8256077922738777,0.8242126750256653,0.8338175335091352,0.899387629037988,0.9302961074240844,0.9586503026724548,0.6936560290200835,OM
148,PAK,,,,,,,,,,,,,,,,,,,,,,,,,Pakistan,123776839.0,127349290.0,131057431.0,134843233.0,138624621.0,142343578.0,145978402.0,149549700.0,153093373.0,156664697.0,160304008.0,164022627.0,167808105.0,171648986.0,175525609.0,179424641.0,183340592.0,187281475.0,191262919.0,195306825.0,199426964.0,203627284.0,207896686.0,212215030.0,,,,,,,,,,,,,,,,,,,,,,,,,PK
149,PAN,185000.0,188000.0,194000.0,211000.0,221000.0,216000.0,200000.0,200000.0,227000.0,256000.0,285000.0,284000.0,314000.0,369000.0,336000.0,392000.0,414000.0,447000.0,619000.0,853000.0,740000.0,770000.0,917000.0,681000.0,Panama,2739668.0,2796291.0,2853913.0,2912316.0,2971196.0,3030328.0,3089648.0,3149188.0,3209048.0,3269356.0,3330217.0,3391666.0,3453675.0,3516204.0,3579215.0,3642687.0,3706483.0,3770624.0,3835437.0,3901315.0,3968487.0,4037078.0,4106771.0,4176873.0,0.06752643020979185,0.06723191541938947,0.06797684442377887,0.072450929088739,0.07438082172970077,0.0712794126576397,0.06473229312853762,0.06350843455519327,0.07073748974773827,0.07830288289192122,0.08558000875018054,0.083734660193545,0.09091764569625109,0.10494271663418846,0.09387533299899559,0.10761286929126768,0.11169618206801434,0.11854801751646411,0.16138969301281705,0.21864422636982658,0.18646904979152004,0.19073200963667286,0.22328978168005958,0.16304062871913988,PA
150,PER,508000.0,510000.0,577000.0,538000.0,513000.0,730000.0,1060000.0,1232000.0,1433000.0,1635000.0,1841000.0,1857000.0,1915000.0,1913000.0,1891000.0,2058000.0,2132000.0,2296000.0,2364000.0,2442000.0,2595000.0,2751000.0,2875000.0,3078000.0,Peru,24299160.0,24753824.0,25210954.0,25658062.0,26078293.0,26459944.0,26799285.0,27100968.0,27372226.0,27624213.0,27866145.0,28102056.0,28333052.0,28562317.0,28792655.0,29027674.0,29264318.0,29506788.0,29773987.0,30090359.0,30470734.0,30926032.0,31444297.0,31989256.0,0.020906072473287143,0.020602877357453944,0.02288687687106168,0.020968068437904625,0.01967153294887821,0.027588871692245456,0.03955329405243461,0.04545963081466315,0.052352337000286346,0.05918720652783846,0.06606583006009623,0.06608057431812106,0.06758890641220014,0.06697635909579744,0.06567647200301605,0.07089786112383652,0.07285322692297151,0.07781260366258774,0.07939816726594258,0.08115556215198363,0.08516368525943616,0.088954185910433,0.09143152413297712,0.09621980579979728,PE
151,PHL,1615000.0,2121000.0,1930000.0,1817000.0,1755000.0,1670000.0,1787000.0,1969000.0,1803000.0,1920000.0,2144000.0,2745000.0,3066000.0,3355000.0,3188000.0,,,,,3488000.0,5115000.0,5703000.0,,,Philippines,69784088.0,71401749.0,73030884.0,74672014.0,76325927.0,77991755.0,79672873.0,81365258.0,83051971.0,84710542.0,86326250.0,87888675.0,89405482.0,90901965.0,92414158.0,93966780.0,95570047.0,97212638.0,98871552.0,100513138.0,102113212.0,103663927.0,105173264.0,106651922.0,0.023142811581918218,0.029705154701462566,0.02642717565899928,0.024333078789062795,0.022993497347238247,0.02141251982340954,0.02242921502278448,0.02419951768603745,0.02170929814537454,0.022665419848216767,0.024836014537872316,0.03123269294934757,0.03429319915751922,0.03690789302519478,0.03449687871419009,,,,,0.0347019312042571,0.05009146123030583,0.055014315635563374,,,PH
152,PLW,,,,9000.0,,,,,,,,,,,,,,,,,,,,,Palau,17164.0,17593.0,18014.0,18410.0,18776.0,19105.0,19386.0,19637.0,19809.0,19867.0,19781.0,19540.0,19158.0,18704.0,18285.0,17955.0,17745.0,17640.0,17606.0,17626.0,17665.0,17725.0,17808.0,17907.0,,,,0.4888647474198805,,,,,,,,,,,,,,,,,,,,,PW
153,PNG,51000.0,,64000.0,65000.0,58000.0,52000.0,38000.0,92000.0,,,,,,,,,,,,,,,,,Papua New Guinea,5187060.0,5314248.0,5446641.0,5581762.0,5716161.0,5847586.0,5974629.0,6098621.0,6223377.0,6354245.0,6494903.0,6646895.0,6808514.0,6976201.0,7144776.0,7310507.0,7472200.0,7631002.0,7788379.0,7946731.0,8107775.0,8271760.0,8438029.0,8606316.0,0.009832159257845485,,0.011750361369511962,0.011645068349385015,0.010146670116534506,0.008892558399312127,0.006360227555551985,0.0150853774976343,,,,,,,,,,,,,,,,,PG
154,POL,,,,,,,,,,,6200000.0,7300000.0,6900000.0,7600000.0,6300000.0,7100000.0,6300000.0,9300000.0,10050000.0,10300000.0,10900000.0,11300000.0,12000000.0,12800000.0,Poland,38594998.0,38624370.0,38649660.0,38663481.0,38660271.0,38258629.0,38248076.0,38230364.0,38204570.0,38182222.0,38165445.0,38141267.0,38120560.0,38125759.0,38151603.0,38042794.0,38063255.0,38063164.0,38040196.0,38011735.0,37986412.0,37970087.0,37974826.0,37974750.0,,,,,,,,,,,0.16245061468561417,0.19139374683069652,0.18100468618509277,0.19934029378929874,0.16513067616057966,0.18663192824375624,0.16551395827813464,0.24433071302217546,0.26419422234312356,0.2709689520880854,0.28694471065074534,0.2976026891905726,0.3159988145831136,0.3370660768010323,PL
155,PRI,1237000.0,1184000.0,1251000.0,1250000.0,1134000.0,1259000.0,1331000.0,1227000.0,1272000.0,1361000.0,1410000.0,1468000.0,1441000.0,1438000.0,1116000.0,980000.0,924000.0,876000.0,839000.0,793000.0,746000.0,789000.0,792000.0,,Puerto Rico,3683103.0,3724655.0,3759430.0,3781101.0,3800081.0,3810605.0,3818774.0,3823701.0,3826095.0,3826878.0,3821362.0,3805214.0,3782995.0,3760866.0,3740410.0,3721525.0,3678732.0,3634488.0,3593077.0,3534874.0,3473232.0,3406672.0,3325286.0,3193354.0,0.33585810660196036,0.31788179039400966,0.3327632114442881,0.3305915393426412,0.2984146916868351,0.33039373012946766,0.34854118101778214,0.3208932916041291,0.3324538465458908,0.35564238002883813,0.3689783904272874,0.38578644985538263,0.3809151214844323,0.3823587439701388,0.2983630136803185,0.26333290788050595,0.2511735021741187,0.24102432034443366,0.2335045978697367,0.2243361432401834,0.21478553692929236,0.2316043340832343,0.2381750020900458,,PR
156,PRK,,,,,,,,,,,,,,,,,,,,,,,,,"Korea, Dem. People's Rep.",21862299.0,22113438.0,22335267.0,22536753.0,22731482.0,22929075.0,23132980.0,23339453.0,23542426.0,23732731.0,23904167.0,24054864.0,24188331.0,24310142.0,24428341.0,24548836.0,24673385.0,24800612.0,24929452.0,25057752.0,25183833.0,25307744.0,25429985.0,25549819.0,,,,,,,,,,,,,,,,,,,,,,,,,KP
157,PRT,,,,,,,,,,,,,,,,,,1361000.0,1490000.0,1502000.0,1893000.0,1941000.0,2195000.0,2486000.0,Portugal,10026176.0,10063945.0,10108977.0,10160196.0,10217828.0,10289898.0,10362722.0,10419631.0,10458821.0,10483861.0,10503330.0,10522288.0,10542964.0,10558177.0,10568247.0,10573100.0,10557560.0,10514844.0,10457295.0,10401062.0,10358076.0,10325452.0,10300300.0,10283822.0,,,,,,,,,,,,,,,,,,0.12943606200909877,0.14248426576853765,0.14440833061085492,0.18275594811237145,0.1879820854331607,0.21310058930322417,0.24173891769032954,PT
158,PRY,427000.0,418000.0,369000.0,318000.0,281000.0,175000.0,157000.0,141000.0,153000.0,170000.0,188000.0,210000.0,242000.0,278000.0,288000.0,302000.0,347000.0,400000.0,440000.0,426000.0,1008000.0,1503000.0,1548000.0,1266000.0,Paraguay,4776843.0,4887632.0,4998100.0,5107839.0,5216349.0,5323201.0,5428444.0,5531962.0,5632983.0,5730549.0,5824096.0,5913209.0,5998427.0,6081296.0,6163972.0,6248020.0,6333976.0,6421512.0,6510276.0,6599526.0,6688746.0,6777872.0,6867062.0,6956071.0,0.08938958219895442,0.0855219869253659,0.0738280546607711,0.06225724812391307,0.05386909503179331,0.03287495625282607,0.02892173153117173,0.02548824449625648,0.027161452466659318,0.029665569564102847,0.03227968769745554,0.03551371175955391,0.040343910161780745,0.045713939923332135,0.04672311944311233,0.048335312627040244,0.054783914558564795,0.06229062563458575,0.06758546027848897,0.06455009041558439,0.15070089371012144,0.22175101565801184,0.2254239149144132,0.18199929241665302,PY
159,PSE,,,,,,,,,,,,,,,,,,,,,,,,,West Bank and Gaza,2474666.0,2587997.0,2706518.0,2776568.0,2848431.0,2922153.0,2997784.0,3075373.0,3154969.0,3236626.0,3320396.0,3406334.0,3494496.0,3591977.0,3689099.0,3786161.0,3882986.0,3979998.0,4076708.0,4173398.0,4270092.0,4367088.0,4454805.0,4569087.0,,,,,,,,,,,,,,,,,,,,,,,,,PS
